MODEL UNDER TEST. Read ONLY this file. No decrypt. No world knowledge.

Format: ANSWER_SEALED[<id>]: <seal_or_UNKNOWN>

WTQ sealed cell-LOOKUP DSL (binder fix).


##### ID WTQFIX_DSL_0 #####
STRATUM: lookup_filter
SEALED_DSL
ROW E226c19ade2b7
COL E88cba6c08382
RETURN LOOKUP(ROW, COL)
Execute exact triple match in CONTEXT.

CONTEXT:
E226c19ade2b7 | E2c399fd0a8fb | E3f607612a0f9
Ea5f2b4c7bf27 | Ec0fae8ab23aa | E43bb84cb4f20
Ea5f2b4c7bf27 | E6434e4432cb1 | E2b472a0e89e0
E9cb6031bd176 | E47169a26769a | Ec2b5b5a6e2d1
E9cb6031bd176 | E816f547b918a | E5a2f09b4e1e3
E9cb6031bd176 | Ebd2c33b24351 | Ea6130bc5e931
E9cb6031bd176 | E6dd94254ffb4 | Eace3105551b1
E9cb6031bd176 | E58dbe43ee86a | E01ab75bca7b2
E9cb6031bd176 | Ec0fae8ab23aa | E32421d557911
E9cb6031bd176 | E6434e4432cb1 | E47f0643c17fa
E7993d60f4638 | E47169a26769a | E92f3f9c122db
E7993d60f4638 | E816f547b918a | Eedb579d4df28
E7993d60f4638 | Ebd2c33b24351 | Ea6130bc5e931
E7993d60f4638 | E6dd94254ffb4 | E976c2d617e7a
E7993d60f4638 | E58dbe43ee86a | Ec3d41676e362
E7993d60f4638 | Ec0fae8ab23aa | E01a4986903d1
E7993d60f4638 | E6434e4432cb1 | E944a6d44fe17
E8fc6d3e5f2f9 | E47169a26769a | E148989cd3466
E8fc6d3e5f2f9 | E816f547b918a | E7b98fb120b0d
E8fc6d3e5f2f9 | Ebd2c33b24351 | Ea6130bc5e931
E8fc6d3e5f2f9 | E6dd94254ffb4 | E4656241da4ba
E8fc6d3e5f2f9 | E58dbe43ee86a | E941c317a40ca
E8fc6d3e5f2f9 | Ec0fae8ab23aa | E70db95f0907a
E8fc6d3e5f2f9 | E6434e4432cb1 | Eb69b53e8a208
Eeba7c17e4430 | E47169a26769a | Ed91603ddd479
Eeba7c17e4430 | E816f547b918a | Ee907cd0e055a
Eeba7c17e4430 | Ebd2c33b24351 | Ea6130bc5e931
Eeba7c17e4430 | E6dd94254ffb4 | Ef501b6d3abb6
Eeba7c17e4430 | E58dbe43ee86a | E49c265f0276e
Eeba7c17e4430 | Ec0fae8ab23aa | E45542283e690
Eeba7c17e4430 | E6434e4432cb1 | E55eb01311533
Efc54a8f3fd26 | E47169a26769a | E62dbac004d20
Efc54a8f3fd26 | E816f547b918a | Ea5b40d0a1912
Efc54a8f3fd26 | Ebd2c33b24351 | Ea6130bc5e931
Efc54a8f3fd26 | E6dd94254ffb4 | Ebcf6de74efe8
Efc54a8f3fd26 | E58dbe43ee86a | E49c265f0276e
Efc54a8f3fd26 | Ec0fae8ab23aa | E36a0d6ef9e60
Efc54a8f3fd26 | E6434e4432cb1 | Ed9ba03bca5d3
Eb0e3a3dd20c1 | E47169a26769a | Ea48dcf3f84aa
Eb0e3a3dd20c1 | E816f547b918a | Ea7aacfd75b80
Eb0e3a3dd20c1 | Ebd2c33b24351 | Ea6130bc5e931
Eb0e3a3dd20c1 | E6dd94254ffb4 | E2b55b98652fe
Eb0e3a3dd20c1 | E58dbe43ee86a | E01ab75bca7b2
Eb0e3a3dd20c1 | Ec0fae8ab23aa | E6d518769d02f
Eb0e3a3dd20c1 | E6434e4432cb1 | Ee56afd9c7180
Eebc6e3a63453 | E47169a26769a | E0aef916057cf
Eebc6e3a63453 | E816f547b918a | Ebcfbeb1b9219
Eebc6e3a63453 | Ebd2c33b24351 | Ea6130bc5e931
Eebc6e3a63453 | E6dd94254ffb4 | E656185ea4868
Eebc6e3a63453 | E58dbe43ee86a | E4c501afab553
Eebc6e3a63453 | Ec0fae8ab23aa | Ec7be01dccfe1
Eebc6e3a63453 | E6434e4432cb1 | Ec6def8a4716a


##### ID WTQFIX_DSL_11 #####
STRATUM: aggregate
SEALED_DSL
ROW Ea5f2b4c7bf27
COL Eb231b79024e4
RETURN LOOKUP(ROW, COL)
Execute exact triple match in CONTEXT.

CONTEXT:
E226c19ade2b7 | Eb231b79024e4 | Ee783701300cd
E226c19ade2b7 | E816f547b918a | E245c84a9429f
E226c19ade2b7 | E819d5e7dc33b | Eb3797e5e27cc
E226c19ade2b7 | E2e029c6f4f0a | Eb7a640f8fee3
E226c19ade2b7 | E685b4dca556b | E1db1b2031b30
Eea66ea277fdb | Eb231b79024e4 | Efe67d6085097
Eea66ea277fdb | E816f547b918a | E9d7d8b9748c6
Eea66ea277fdb | E819d5e7dc33b | Ed2665f3ac20f
Eea66ea277fdb | E2e029c6f4f0a | Ef9df29c3a725
Eea66ea277fdb | E685b4dca556b | Ed097e3a2f146
Ea5f2b4c7bf27 | Eb231b79024e4 | Ece05da6065ce
Ea5f2b4c7bf27 | E816f547b918a | Ef98feaf990cd
Ea5f2b4c7bf27 | E819d5e7dc33b | Ed2665f3ac20f
Ea5f2b4c7bf27 | E2e029c6f4f0a | E9e9f737ba690
Ea5f2b4c7bf27 | E685b4dca556b | E55eb01311533
E9cb6031bd176 | Eb231b79024e4 | Ec2b5b5a6e2d1
E9cb6031bd176 | E816f547b918a | E4af0530d99b5
E9cb6031bd176 | E819d5e7dc33b | E758500a440df
E9cb6031bd176 | E2e029c6f4f0a | E7c44ecf97ec9
E9cb6031bd176 | E685b4dca556b | E3875b72acd7b
E7993d60f4638 | Eb231b79024e4 | E92f3f9c122db
E7993d60f4638 | E816f547b918a | Eec383cf1a746
E7993d60f4638 | E819d5e7dc33b | E2b38c373a985
E7993d60f4638 | E2e029c6f4f0a | E93b5c656c70f
E7993d60f4638 | E685b4dca556b | E075e4327a032
E8fc6d3e5f2f9 | Eb231b79024e4 | E148989cd3466
E8fc6d3e5f2f9 | E816f547b918a | E933203873dab
E8fc6d3e5f2f9 | E819d5e7dc33b | E765f380b1318
E8fc6d3e5f2f9 | E2e029c6f4f0a | Ed610c7ce5bb2
E8fc6d3e5f2f9 | E685b4dca556b | Eed8cb74c3fef
Eeba7c17e4430 | Eb231b79024e4 | Ed91603ddd479
Eeba7c17e4430 | E816f547b918a | Eb259136a4a3b
Eeba7c17e4430 | E819d5e7dc33b | E344c2b40f387
Eeba7c17e4430 | E2e029c6f4f0a | Ef9df29c3a725
Eeba7c17e4430 | E685b4dca556b | E0aef916057cf
Efc54a8f3fd26 | Eb231b79024e4 | E62dbac004d20
Efc54a8f3fd26 | E816f547b918a | Ef1c870423252
Efc54a8f3fd26 | E819d5e7dc33b | E345a861d491c
Efc54a8f3fd26 | E2e029c6f4f0a | Ec6848eacf7f2
Efc54a8f3fd26 | E685b4dca556b | Ea48dcf3f84aa
Eb0e3a3dd20c1 | Eb231b79024e4 | E62dbac004d20
Eb0e3a3dd20c1 | E816f547b918a | E9bfa9e26712d
Eb0e3a3dd20c1 | E819d5e7dc33b | Ed2665f3ac20f
Eb0e3a3dd20c1 | E2e029c6f4f0a | Ef9df29c3a725
Eb0e3a3dd20c1 | E685b4dca556b | Ea48dcf3f84aa
Eebc6e3a63453 | Eb231b79024e4 | E62dbac004d20
Eebc6e3a63453 | E816f547b918a | E99020c69f73b
Eebc6e3a63453 | E819d5e7dc33b | Edd9189b207e5
Eebc6e3a63453 | E2e029c6f4f0a | E7298bcf9d4ea
Eebc6e3a63453 | E685b4dca556b | Ea48dcf3f84aa
E6a9d9b0c44a2 | Eb231b79024e4 | Ed4928b79590b
E6a9d9b0c44a2 | E816f547b918a | E4224dee4bbe9
E6a9d9b0c44a2 | E819d5e7dc33b | E2b38c373a985
E6a9d9b0c44a2 | E2e029c6f4f0a | E410c02762433
E6a9d9b0c44a2 | E685b4dca556b | E62dbac004d20
Ec885876e4ceb | Eb231b79024e4 | E21cfc123b4f5
Ec885876e4ceb | E816f547b918a | Efbbd5b113b66
Ec885876e4ceb | E819d5e7dc33b | E344c2b40f387
Ec885876e4ceb | E2e029c6f4f0a | E8e478697f196
Ec885876e4ceb | E685b4dca556b | E148989cd3466
E9c2b8d5a5dc2 | Eb231b79024e4 | Ed568673fa3c6
E9c2b8d5a5dc2 | E816f547b918a | Eed60172d0d02
E9c2b8d5a5dc2 | E819d5e7dc33b | E76091eea2fea
E9c2b8d5a5dc2 | E2e029c6f4f0a | E9e9f737ba690
E9c2b8d5a5dc2 | E685b4dca556b | E92f3f9c122db
Ef199cee20847 | Eb231b79024e4 | Ed568673fa3c6
Ef199cee20847 | E816f547b918a | Ea289a1127bf2
Ef199cee20847 | E819d5e7dc33b | E1ce5ee25f3f7
Ef199cee20847 | E2e029c6f4f0a | E410c02762433
Ef199cee20847 | E685b4dca556b | E92f3f9c122db
Eacf58c1b0f79 | Eb231b79024e4 | Ef0932a626c04
Eacf58c1b0f79 | E816f547b918a | E12feadc25ccb
Eacf58c1b0f79 | E819d5e7dc33b | Ed2665f3ac20f
Eacf58c1b0f79 | E2e029c6f4f0a | Ef9df29c3a725
Eacf58c1b0f79 | E685b4dca556b | Ece05da6065ce
Eaaba093e7040 | Eb231b79024e4 | Ef0932a626c04
Eaaba093e7040 | E816f547b918a | Edcb0d01fef8d
Eaaba093e7040 | E819d5e7dc33b | Ecd27e3a1b71f
Eaaba093e7040 | E2e029c6f4f0a | E7298bcf9d4ea
Eaaba093e7040 | E685b4dca556b | Ece05da6065ce
Eccd7c31000f3 | Eb231b79024e4 | E8143111fa5cd
Eccd7c31000f3 | E816f547b918a | E706a35fa00ab
Eccd7c31000f3 | E819d5e7dc33b | Eb3797e5e27cc
Eccd7c31000f3 | E2e029c6f4f0a | Eb7a640f8fee3
Eccd7c31000f3 | E685b4dca556b | Efe67d6085097
Efac9233c5994 | Eb231b79024e4 | E8143111fa5cd
Efac9233c5994 | E816f547b918a | E2b4cb2f1301d
Efac9233c5994 | E819d5e7dc33b | E76091eea2fea
Efac9233c5994 | E2e029c6f4f0a | E9e9f737ba690
Efac9233c5994 | E685b4dca556b | Efe67d6085097
Ee46a4a76d161 | Eb231b79024e4 | E8143111fa5cd
Ee46a4a76d161 | E816f547b918a | E6ca642905347
Ee46a4a76d161 | E819d5e7dc33b | E64aa7675678d
Ee46a4a76d161 | E2e029c6f4f0a | E8e478697f196
Ee46a4a76d161 | E685b4dca556b | Efe67d6085097
E68bdffc899ab | Eb231b79024e4 | E8143111fa5cd
E68bdffc899ab | E816f547b918a | E3777dda9fb46
E68bdffc899ab | E819d5e7dc33b | Ec694790d222c
E68bdffc899ab | E2e029c6f4f0a | Ea83212648ea2
E68bdffc899ab | E685b4dca556b | Efe67d6085097


##### ID WTQFIX_DSL_12 #####
STRATUM: aggregate
SEALED_DSL
ROW E9cb6031bd176
COL E6872e732f9b1
RETURN LOOKUP(ROW, COL)
Execute exact triple match in CONTEXT.

CONTEXT:
E226c19ade2b7 | E6872e732f9b1 | Ee783701300cd
E226c19ade2b7 | Eb50689488b52 | E839d5b3bc44c
E226c19ade2b7 | E383b971f53f9 | Eb59339690a9a
E226c19ade2b7 | Ed0754ca01da8 | E4145eaf9ca93
E226c19ade2b7 | E01f22bb94667 | E11cb17046a32
E226c19ade2b7 | E5dd476e55188 | Edc5284269b6e
E226c19ade2b7 | Eb0b0b03c4d2c | E11cb17046a32
Eea66ea277fdb | E6872e732f9b1 | Efe67d6085097
Eea66ea277fdb | Eb50689488b52 | E359a7f5a88cf
Eea66ea277fdb | E383b971f53f9 | Eaa4baffab300
Eea66ea277fdb | Ed0754ca01da8 | E68a18f5cebd6
Eea66ea277fdb | E01f22bb94667 | Ede245e972e05
Eea66ea277fdb | E5dd476e55188 | Ebd83c3077a4e
Eea66ea277fdb | Eb0b0b03c4d2c | E11cb17046a32
Ea5f2b4c7bf27 | E6872e732f9b1 | Ece05da6065ce
Ea5f2b4c7bf27 | Eb50689488b52 | E38153ec31df2
Ea5f2b4c7bf27 | E383b971f53f9 | Edf42ada54a3e
Ea5f2b4c7bf27 | Ed0754ca01da8 | E290f2c3ba587
Ea5f2b4c7bf27 | E01f22bb94667 | E80817797d5f3
Ea5f2b4c7bf27 | E5dd476e55188 | Ea6f6940429a4
Ea5f2b4c7bf27 | Eb0b0b03c4d2c | E11cb17046a32
E9cb6031bd176 | E6872e732f9b1 | Ec2b5b5a6e2d1
E9cb6031bd176 | Eb50689488b52 | Eb8ac71e2f788
E9cb6031bd176 | E383b971f53f9 | E3a8c60945aa4
E9cb6031bd176 | Ed0754ca01da8 | Efcde9909827b
E9cb6031bd176 | E01f22bb94667 | Ede245e972e05
E9cb6031bd176 | E5dd476e55188 | E00b2943d3b36
E9cb6031bd176 | Eb0b0b03c4d2c | E3d6e60cbd54f
E7993d60f4638 | E6872e732f9b1 | E92f3f9c122db
E7993d60f4638 | Eb50689488b52 | E7b2c449f9c27
E7993d60f4638 | E383b971f53f9 | E3bcf40b2fe3e
E7993d60f4638 | Ed0754ca01da8 | E8d1efc49818f
E7993d60f4638 | E01f22bb94667 | Ede245e972e05
E7993d60f4638 | E5dd476e55188 | E0abcf31e8745
E7993d60f4638 | Eb0b0b03c4d2c | E3d6e60cbd54f
E8fc6d3e5f2f9 | E6872e732f9b1 | E148989cd3466
E8fc6d3e5f2f9 | Eb50689488b52 | Efb27b227a652
E8fc6d3e5f2f9 | E383b971f53f9 | Eb185986ccbc7
E8fc6d3e5f2f9 | Ed0754ca01da8 | E63610f7b5eab
E8fc6d3e5f2f9 | E01f22bb94667 | E80817797d5f3
E8fc6d3e5f2f9 | E5dd476e55188 | E00b2943d3b36
E8fc6d3e5f2f9 | Eb0b0b03c4d2c | E3d6e60cbd54f
Eeba7c17e4430 | E6872e732f9b1 | Ed91603ddd479
Eeba7c17e4430 | Eb50689488b52 | Efe46f477e931
Eeba7c17e4430 | E383b971f53f9 | E1043ac2a4e2f
Eeba7c17e4430 | Ed0754ca01da8 | E4145eaf9ca93
Eeba7c17e4430 | E01f22bb94667 | E11cb17046a32
Eeba7c17e4430 | E5dd476e55188 | E00b2943d3b36
Eeba7c17e4430 | Eb0b0b03c4d2c | E3d6e60cbd54f
Efc54a8f3fd26 | E6872e732f9b1 | E62dbac004d20
Efc54a8f3fd26 | Eb50689488b52 | E7f540b5db299
Efc54a8f3fd26 | E383b971f53f9 | Ee87ed7896d3e
Efc54a8f3fd26 | Ed0754ca01da8 | E4145eaf9ca93
Efc54a8f3fd26 | E01f22bb94667 | E11cb17046a32
Efc54a8f3fd26 | E5dd476e55188 | E00b2943d3b36
Efc54a8f3fd26 | Eb0b0b03c4d2c | E3d6e60cbd54f
Eb0e3a3dd20c1 | E6872e732f9b1 | Ea48dcf3f84aa
Eb0e3a3dd20c1 | Eb50689488b52 | E7bafc554149c
Eb0e3a3dd20c1 | E383b971f53f9 | Eaf741a8df643
Eb0e3a3dd20c1 | Ed0754ca01da8 | E4145eaf9ca93
Eb0e3a3dd20c1 | E01f22bb94667 | E11cb17046a32
Eb0e3a3dd20c1 | E5dd476e55188 | E00b2943d3b36
Eb0e3a3dd20c1 | Eb0b0b03c4d2c | E3d6e60cbd54f
Eebc6e3a63453 | E6872e732f9b1 | E0aef916057cf
Eebc6e3a63453 | Eb50689488b52 | E1c5e586d3fce
Eebc6e3a63453 | E383b971f53f9 | Efee805d4426e
Eebc6e3a63453 | Ed0754ca01da8 | E68a18f5cebd6
Eebc6e3a63453 | E01f22bb94667 | Ede245e972e05
Eebc6e3a63453 | E5dd476e55188 | E00b2943d3b36
Eebc6e3a63453 | Eb0b0b03c4d2c | E3d6e60cbd54f


##### ID WTQFIX_DSL_14 #####
STRATUM: aggregate
SEALED_DSL
ROW Ec885876e4ceb
COL Ed46318781c41
RETURN LOOKUP(ROW, COL)
Execute exact triple match in CONTEXT.

CONTEXT:
E226c19ade2b7 | E2c399fd0a8fb | Ec8ea0de055ff
E226c19ade2b7 | Ed46318781c41 | Ec2b5b5a6e2d1
E226c19ade2b7 | Eae6bcac6649b | E98ab7390a37d
E226c19ade2b7 | E5e715aa2fd38 | E57ac4ee4bd4f
E226c19ade2b7 | E3f9bd96e9dc0 | E1b018f3010b6
Eea66ea277fdb | E2c399fd0a8fb | E09a685201a0e
Eea66ea277fdb | Ed46318781c41 | Ec2b5b5a6e2d1
Eea66ea277fdb | Eae6bcac6649b | E2309d47b3d6f
Eea66ea277fdb | E5e715aa2fd38 | Eb524ae8dea55
Eea66ea277fdb | E3f9bd96e9dc0 | E1b018f3010b6
Ea5f2b4c7bf27 | E2c399fd0a8fb | Ed93a90d33748
Ea5f2b4c7bf27 | Ed46318781c41 | Ec2b5b5a6e2d1
Ea5f2b4c7bf27 | Eae6bcac6649b | E66fead58ae8f
Ea5f2b4c7bf27 | E5e715aa2fd38 | E9a18677fe15b
Ea5f2b4c7bf27 | E3f9bd96e9dc0 | E862c0d247a21
E9cb6031bd176 | E2c399fd0a8fb | E0b8bbb5d2f5e
E9cb6031bd176 | Ed46318781c41 | Ee783701300cd
E9cb6031bd176 | Eae6bcac6649b | Ed69f62d9df68
E9cb6031bd176 | E5e715aa2fd38 | E101f2cfdc2ab
E9cb6031bd176 | E3f9bd96e9dc0 | E862c0d247a21
E7993d60f4638 | E2c399fd0a8fb | E6845f0dc0809
E7993d60f4638 | Ed46318781c41 | Efe67d6085097
E7993d60f4638 | Eae6bcac6649b | E3915b3d2a0e7
E7993d60f4638 | E5e715aa2fd38 | E8c4db1b28793
E7993d60f4638 | E3f9bd96e9dc0 | Ece4ca11f6a31
E8fc6d3e5f2f9 | E2c399fd0a8fb | E6c06016473ec
E8fc6d3e5f2f9 | Ed46318781c41 | Ee783701300cd
E8fc6d3e5f2f9 | Eae6bcac6649b | Eafb83dddfb38
E8fc6d3e5f2f9 | E5e715aa2fd38 | Ec0e60480aaa5
E8fc6d3e5f2f9 | E3f9bd96e9dc0 | E1b018f3010b6
E8fc6d3e5f2f9 | E51b5228b206d | E55aef81ef04d
Eeba7c17e4430 | E2c399fd0a8fb | Eeb8d2d3e9eb4
Eeba7c17e4430 | Ed46318781c41 | Ee783701300cd
Eeba7c17e4430 | Eae6bcac6649b | E2cb709a78484
Eeba7c17e4430 | E5e715aa2fd38 | E91a6239804d4
Eeba7c17e4430 | E3f9bd96e9dc0 | Ee3e068c6d4d8
Eeba7c17e4430 | E51b5228b206d | E4b36dc2811ec
Efc54a8f3fd26 | E2c399fd0a8fb | E9f489f952337
Efc54a8f3fd26 | Ed46318781c41 | Efe67d6085097
Efc54a8f3fd26 | Eae6bcac6649b | Ebae74cb5aebb
Efc54a8f3fd26 | E5e715aa2fd38 | E668b964b05f8
Efc54a8f3fd26 | E3f9bd96e9dc0 | E7620078ff57d
Efc54a8f3fd26 | E51b5228b206d | E49271077f67a
Eb0e3a3dd20c1 | E2c399fd0a8fb | Eaf08acfdcd97
Eb0e3a3dd20c1 | Ed46318781c41 | Ee783701300cd
Eb0e3a3dd20c1 | Eae6bcac6649b | Ee566fc8656ca
Eb0e3a3dd20c1 | E5e715aa2fd38 | E51fba7e78b36
Eb0e3a3dd20c1 | E3f9bd96e9dc0 | Ece4ca11f6a31
Eb0e3a3dd20c1 | E51b5228b206d | E49271077f67a
Eebc6e3a63453 | E2c399fd0a8fb | E15f63d3eb152
Eebc6e3a63453 | Ed46318781c41 | Ee783701300cd
Eebc6e3a63453 | Eae6bcac6649b | E37190cfe4c3d
Eebc6e3a63453 | E5e715aa2fd38 | E71e696d34ed0
Eebc6e3a63453 | E3f9bd96e9dc0 | E15cf637aa991
Eebc6e3a63453 | E51b5228b206d | E257ff351a67b
E6a9d9b0c44a2 | E2c399fd0a8fb | E0d34b3a23d32
E6a9d9b0c44a2 | Ed46318781c41 | Ed91603ddd479
E6a9d9b0c44a2 | Eae6bcac6649b | Ef209345d7739
E6a9d9b0c44a2 | E5e715aa2fd38 | Ec3d309c63d79
E6a9d9b0c44a2 | E3f9bd96e9dc0 | E1b018f3010b6
E6a9d9b0c44a2 | E51b5228b206d | E18f3015be790
Ec885876e4ceb | E2c399fd0a8fb | E62c0f2df00be
Ec885876e4ceb | Ed46318781c41 | Ece05da6065ce
Ec885876e4ceb | Eae6bcac6649b | Eae629a777780
Ec885876e4ceb | E5e715aa2fd38 | Ee3d1827a40d2
Ec885876e4ceb | E3f9bd96e9dc0 | E6a01bcd35a97
E9c2b8d5a5dc2 | E2c399fd0a8fb | E3bfd9a87a698
E9c2b8d5a5dc2 | Ed46318781c41 | Ece05da6065ce
E9c2b8d5a5dc2 | Eae6bcac6649b | Eb30e121d5604
E9c2b8d5a5dc2 | E5e715aa2fd38 | E19e67c4b5bab
E9c2b8d5a5dc2 | E3f9bd96e9dc0 | E7620078ff57d
E9c2b8d5a5dc2 | E51b5228b206d | Eed8c44c1f374
Ef199cee20847 | E2c399fd0a8fb | Ea9bcee52ef06
Ef199cee20847 | Ed46318781c41 | Efe67d6085097
Ef199cee20847 | Eae6bcac6649b | E8e4f2a535b42
Ef199cee20847 | E5e715aa2fd38 | E890af5035272
Ef199cee20847 | E3f9bd96e9dc0 | Ece4ca11f6a31
Ef199cee20847 | E51b5228b206d | E6185951eba3a
Ef199cee20847 | Ef7c89fa9a08f | Ea63253cb1ffd
Eacf58c1b0f79 | E2c399fd0a8fb | E707ccee34960
Eacf58c1b0f79 | Ed46318781c41 | Ee783701300cd
Eacf58c1b0f79 | Eae6bcac6649b | Ef6acf146faef
Eacf58c1b0f79 | E5e715aa2fd38 | E76e98e4c5eb5
Eacf58c1b0f79 | E3f9bd96e9dc0 | Ee3e068c6d4d8
Eacf58c1b0f79 | E51b5228b206d | Eed8c44c1f374
Eaaba093e7040 | E2c399fd0a8fb | E75da32b4d610
Eaaba093e7040 | Ed46318781c41 | Ee783701300cd
Eaaba093e7040 | Eae6bcac6649b | E1279389fd9e7
Eaaba093e7040 | E5e715aa2fd38 | Edf56aa457ab0
Eaaba093e7040 | E3f9bd96e9dc0 | E15cf637aa991
Eaaba093e7040 | E51b5228b206d | E59ab6c17d5cb
Eaaba093e7040 | Ef7c89fa9a08f | Ea63253cb1ffd
Eccd7c31000f3 | E2c399fd0a8fb | Ee9fd5f4ed0a8
Eccd7c31000f3 | Ed46318781c41 | Ee783701300cd
Eccd7c31000f3 | Eae6bcac6649b | Ecb4b9cb74a98
Eccd7c31000f3 | E5e715aa2fd38 | Efa7405034c25
Eccd7c31000f3 | E3f9bd96e9dc0 | E7620078ff57d
Eccd7c31000f3 | E51b5228b206d | Eaefc61d7ad0c
Eccd7c31000f3 | Ef7c89fa9a08f | Ea63253cb1ffd
Efac9233c5994 | E2c399fd0a8fb | E0640e723f021
Efac9233c5994 | Ed46318781c41 | Efe67d6085097
Efac9233c5994 | Eae6bcac6649b | E2a8e589b1b92
Efac9233c5994 | E5e715aa2fd38 | E66780a7e4ef6
Efac9233c5994 | E3f9bd96e9dc0 | E15cf637aa991
Efac9233c5994 | E51b5228b206d | E5a236ef7fee0
Ee46a4a76d161 | E2c399fd0a8fb | E57c9910676fa
Ee46a4a76d161 | Ed46318781c41 | Efe67d6085097
Ee46a4a76d161 | Eae6bcac6649b | Ecdd01944d565
Ee46a4a76d161 | E5e715aa2fd38 | Ea14c643ee53c
Ee46a4a76d161 | E3f9bd96e9dc0 | E15cf637aa991
Ee46a4a76d161 | E51b5228b206d | Ed4354ba8ea14
E68bdffc899ab | E2c399fd0a8fb | E1c7be0de5405
E68bdffc899ab | Ed46318781c41 | Efe67d6085097
E68bdffc899ab | Eae6bcac6649b | E953e0caca070
E68bdffc899ab | E5e715aa2fd38 | Ee1938240a036
E68bdffc899ab | E3f9bd96e9dc0 | Ece4ca11f6a31
E68bdffc899ab | E51b5228b206d | Ed4354ba8ea14


##### ID WTQFIX_DSL_15 #####
STRATUM: compose
SEALED_DSL
ROW Eeba7c17e4430
COL E2c399fd0a8fb
RETURN LOOKUP(ROW, COL)
Execute exact triple match in CONTEXT.

CONTEXT:
E226c19ade2b7 | E2c399fd0a8fb | E1a194e72555c
E226c19ade2b7 | E7f09f8933bd0 | E8143111fa5cd
E226c19ade2b7 | E5ce68deb2d36 | Eab85a078e89f
E226c19ade2b7 | Ed364771b15fc | Ea6130bc5e931
E226c19ade2b7 | Ec2e5fa765275 | Ea6130bc5e931
E226c19ade2b7 | E009cae29bd3e | Efef0e476fdcb
E226c19ade2b7 | Ed26209926bb4 | Ea6130bc5e931
E226c19ade2b7 | E9d762f368d90 | Ea6130bc5e931
Eea66ea277fdb | E2c399fd0a8fb | Eb1364dc81ea8
Eea66ea277fdb | E7f09f8933bd0 | E6b28a91a8579
Eea66ea277fdb | E5ce68deb2d36 | E7fe0b0662116
Eea66ea277fdb | Ed364771b15fc | Ea6130bc5e931
Eea66ea277fdb | Ec2e5fa765275 | E18b93b08c7c2
Eea66ea277fdb | E009cae29bd3e | E6b28a91a8579
Eea66ea277fdb | Ed26209926bb4 | E3d14655ef6d6
Eea66ea277fdb | E9d762f368d90 | Ea6130bc5e931
Ea5f2b4c7bf27 | E2c399fd0a8fb | E0bd0035c0ba6
Ea5f2b4c7bf27 | E7f09f8933bd0 | E075e4327a032
Ea5f2b4c7bf27 | E5ce68deb2d36 | Efbd2ec04d827
Ea5f2b4c7bf27 | Ed364771b15fc | Ea6130bc5e931
Ea5f2b4c7bf27 | Ec2e5fa765275 | E6b28a91a8579
Ea5f2b4c7bf27 | E009cae29bd3e | E7fe0b0662116
Ea5f2b4c7bf27 | Ed26209926bb4 | Ef0932a626c04
Ea5f2b4c7bf27 | E9d762f368d90 | Ea6130bc5e931
E9cb6031bd176 | E2c399fd0a8fb | Ef4eada26846b
E9cb6031bd176 | E7f09f8933bd0 | E751585bb88d2
E9cb6031bd176 | E5ce68deb2d36 | Ed84ce8737e52
E9cb6031bd176 | Ed364771b15fc | Ea6130bc5e931
E9cb6031bd176 | Ec2e5fa765275 | Ee10732ce23e0
E9cb6031bd176 | E009cae29bd3e | Ef0932a626c04
E9cb6031bd176 | Ed26209926bb4 | E78f52d6ed210
E9cb6031bd176 | E9d762f368d90 | Ea6130bc5e931
E7993d60f4638 | E2c399fd0a8fb | E8e518fdbf65d
E7993d60f4638 | E7f09f8933bd0 | Ed95ca4db2fd5
E7993d60f4638 | E5ce68deb2d36 | E8bac8fa2a22b
E7993d60f4638 | Ed364771b15fc | Ea6130bc5e931
E7993d60f4638 | Ec2e5fa765275 | Ea6130bc5e931
E7993d60f4638 | E009cae29bd3e | E695a127cbf4a
E7993d60f4638 | Ed26209926bb4 | Ed568673fa3c6
E7993d60f4638 | E9d762f368d90 | Ea6130bc5e931
E8fc6d3e5f2f9 | E2c399fd0a8fb | Ecd5395c7adc8
E8fc6d3e5f2f9 | E7f09f8933bd0 | Efbd2ec04d827
E8fc6d3e5f2f9 | E5ce68deb2d36 | Ea48dcf3f84aa
E8fc6d3e5f2f9 | Ed364771b15fc | Ea6130bc5e931
E8fc6d3e5f2f9 | Ec2e5fa765275 | E01f2c020c7d7
E8fc6d3e5f2f9 | E009cae29bd3e | Efe67d6085097
E8fc6d3e5f2f9 | Ed26209926bb4 | E92f3f9c122db
E8fc6d3e5f2f9 | E9d762f368d90 | Ee10732ce23e0
Eeba7c17e4430 | E2c399fd0a8fb | E61976ccef8ea
Eeba7c17e4430 | E7f09f8933bd0 | E78f52d6ed210
Eeba7c17e4430 | E5ce68deb2d36 | E46f2d51d4c11
Eeba7c17e4430 | Ed364771b15fc | Ea6130bc5e931
Eeba7c17e4430 | Ec2e5fa765275 | Ea6130bc5e931
Eeba7c17e4430 | E009cae29bd3e | Ed568673fa3c6
Eeba7c17e4430 | Ed26209926bb4 | E78f52d6ed210
Eeba7c17e4430 | E9d762f368d90 | Ea6130bc5e931
Efc54a8f3fd26 | E2c399fd0a8fb | Ee8227cecb9bd
Efc54a8f3fd26 | E7f09f8933bd0 | E864a31f96a4a
